83,10,43,24100
84,1,89,4450
84,2,113,9150
84,3,45,10100
84,4,81,13725
84,5,63,15575
84,6,128,21350
84,7,86,25500
84,8,65,28625
84,9,97,32150
84,10,137,38250
84,11,56,41025
84,12,72,43800
84,13,102,47125
84,14,72,50700
84,15,74,53500
84,16,83,57425
84,17,146,61325
84,18,92,65750
84,19,126,69500
84,20,107,72950
84,21,115,76575
84,22,143,82150
84,23,109,87500
84,24,125,91150
84,25,109,94950
84,26,143,100400
84,27,98,104900
85,1,32,1600
85,2,25,3050
85,3,104,8200
85,4,71,9800
85,5,91,11800
85,6,66,13950
85,7,72,16275
85,8,79,20075
85,9,53,22675
85,10,61,25275
85,11,64,28375
85,12,87,31475
85,13,68,34725
85,14,76,38400
85,15,92,41475
85,16,92,44300
85,17,103,48025
85,18,111,51575
85,19,115,55175
85,20,93,58725
85,21,61,61525
86,1,40,2000
86,2,71,5475
86,3,38,6825
86,4,69,9175
86,5,51,11675
86,6,38,13550
86,7,114,16450
86,8,89,19325
86,9,52,21800
86,10,57,24175
86,11,101,27875
86,12,123,31625
86,13,115,36400
86,14,114,39825
86,15,68,42150
86,16,85,46150
86,17,127,52250
86,18,113,55700
86,19,88,59875
86,20,103,64050
86,21,98,68450
86,22,99,73200
86,23,68,75800
87,1,88,4400
87,2,62,7400
87,3,74,10375
87,4,54,13050
87,5,110,16000
87,6,129,21875
87,7,77,24250
87,8,74,27425
87,9,76,30875
87,10,82,34800
87,11,68,37275
87,12,80,40025
87,13,62,43125
87,14,74,46725
87,15,71,50225
87,16,111,53750
87,17,5,54200
88,1,52,2600
88,2,58,5350
88,3,43,6350
88,4,93,10825
88,5,42,12900
88,6,72,14625
88,7,143,17925
88,8,43,20025
88,9,66,23125
88,10,88,27475
88,11,88,31500
88,12,127,36950
88,13,88,40100
88,14,68,43400
88,15,119,48975
88,16,104,52450
88,17,80,56300
88,18,64,59050
89,1,47,2350
89,2,110,7125
89,3,114,9450
89,4,86,13050
89,5,81,16725
89,6,39,18675
89,7,48,21075
89,8,151,26500
89,9,67,29750
89,10,73,33300
89,11,71,36825
89,12,95,40200
89,13,86,43525
89,14,82,47500
89,15,73,50050
89,16,78,53300
89,17,63,55750
90,1,105,5250
90,2,61,6700
90,3,39,7750
90,4,71,11175
90,5,54,13875
90,6,101,18550
90,7,82,21400
90,8,84,25450
90,9,70,28875
90,10,58,31700
90,11,110,35425
90,12,75,38075
90,13,139,42000
90,14,75,45325
90,15,74,48925
90,16,83,51675
90,17,107,55400
90,18,92,58475
90,19,85,62650
90,20,88,66525
90,21,124,72050
90,22,140,77525
90,23,65,80225
91,1,158,7900
91,2,111,12975
91,3,23,13700
91,4,55,14475
91,5,59,16300
91,6,63,19300
91,7,78,21775
91,8,70,25100
91,9,81,28050
91,10,67,30400
91,11,94,34625
91,12,65,37800
91,13,68,41025
91,14,66,43400
91,15,86,46600
91,16,84,49475
91,17,99,52400
91,18,107,55850
91,19,111,59400
91,20,87,63650
91,21,117,69125
91,22,128,72425
91,23,27,73525
92,1,79,3950
92,2,16,4950
92,3,83,8500
92,4,38,10400
92,5,33,12050
92,6,36,13850
92,7,87,16350
92,8,105,21300
92,9,56,24025
92,10,99,28925
92,11,64,31050
92,12,64,34125
92,13,108,37800
92,14,77,40775
92,15,112,45800
92,16,77,49475
92,17,125,55250
92,18,78,59000
92,19,125,62800
92,20,112,66500
92,21,95,71150
92,22,102,74375
92,23,47,76475
93,1,61,3050
93,2,52,5625
93,3,76,8875
93,4,44,10675
93,5,71,14025
93,6,58,16825
93,7,53,19325
93,8,71,21900
93,9,102,25200
93,10,64,27950
93,11,59,30825
93,12,82,33675
93,13,65,36825
93,14,71,40175
93,15,104,43575
93,16,87,46675
93,17,82,49825
93,18,76,52625
94,1,101,5050
94,2,55,6425
94,3,31,7950
94,4,112,12900
94,5,43,15025
94,6,56,16875
94,7,55,19050
94,8,46,20750
94,9,48,23025
94,10,72,26225
94,11,78,28850
94,12,78,32550
94,13,65,34850
94,14,82,38825
94,15,88,42000
94,16,87,45275
94,17,98,49800
94,18,115,53525
94,19,105,58300
94,20,101,63275
94,21,95,66750
94,22,149,70675
94,23,111,75850
94,24,110,79375
94,25,101,82775
95,1,80,4000
95,2,102,5650
95,3,102,7125
95,4,83,11025
95,5,44,12125
95,6,39,14075
95,7,58,16925
95,8,106,21750
95,9,52,23750
95,10,105,28325
95,11,76,32000
95,12,118,35900
95,13,100,40250
95,14,122,45550
95,15,79,49275
95,16,91,53725
95,17,80,56750
95,18,96,61300
95,19,96,66050
95,20,92,70100
95,21,127,73900
95,22,53,76325
96,1,52,2600
96,2,58,5450
96,3,65,8450
96,4,30,9925
96,5,50,11650
96,6,89,15525
96,7,64,18600
96,8,44,20800
96,9,75,24425
96,10,95,28650
96,11,70,32100
96,12,59,35025
96,13,63,37875
96,14,71,41375
96,15,121,46175
96,16,101,49850
96,17,159,54925
96,18,110,59625
96,19,112,63100
96,20,128,67000
96,21,96,71325
96,22,125,75875
96,23,97,79250
97,1,76,3800
97,2,57,6450
97,3,45,8650
97,4,108,10725
97,5,54,12475
97,6,48,13950
97,7,71,17325
97,8,112,22050
97,9,55,24775
97,10,128,28475
97,11,60,31450
97,12,90,35925
97,13,92,40375
97,14,92,44825
97,15,60,47225
98,1,52,2600
98,2,25,4025
98,3,31,5275
98,4,23,6425
98,5,71,9800
98,6,112,14350
98,7,133,17550
98,8,55,20275
98,9,52,22850
98,10,71,26150
98,11,109,30075
98,12,70,32500
98,13,73,35875
98,14,116,39450
98,15,95,44050
98,16,77,46675
98,17,87,49875
98,18,92,54450
98,19,85,58450
98,20,91,61825
98,21,91,66000
98,22,111,69925
98,23,101,73325
98,24,117,77050
98,25,136,81000
98,26,134,85000
98,27,127,89675
98,28,124,92775
98,29,152,99175
98,30,134,103125
98,31,147,107250
98,32,144,110950
98,33,73,113925
99,1,40,2000
99,2,50,4450
99,3,61,7475
99,4,117,12675
99,5,55,15250
99,6,53,17850
99,7,58,20725
99,8,43,22650
99,9,15,23400
100,1,41,2050
100,2,95,4750
100,3,31,6300
100,4,64,9475
100,5,97,14025
100,6,53,15675
100,7,37,17100
100,8,41,19125
100,9,74,21825
100,10,48,24150
100,11,98,27500
100,12,83,31425
100,13,63,33850
100,14,114,37425
100,15,78,41300
100,16,81,45350
100,17,91,48450
100,18,102,52800
100,19,87,56800
100,20,95,61225
100,21,133,64975
100,22,93,68900
101,1,21,1250
101,2,74,4700
101,3,110,9625
101,4,42,11725
101,5,32,13325
101,6,73,16850
101,7,86,20725
101,8,43,22875
101,9,45,25100
101,10,67,28425
101,11,105,32100
101,12,109,36800
101,13,84,40525
101,14,69,43300
101,15,64,46500
102,1,108,5400
102,2,36,7150
102,3,77,9200
102,4,91,13550
102,5,92,17475
102,6,86,20000
102,7,95,23225
102,8,86,26925
102,9,80,30375
102,10,98,34675
102,11,76,38175
102,12,84,41250
102,13,107,44925
102,14,78,48750
102,15,84,52775
102,16,122,56575
102,17,101,61000
102,18,44,62900
103,1,136,6800
103,2,82,10600
103,3,29,12050
103,4,156,18250
103,5,36,20050
103,6,80,23900
103,7,80,27875
103,8,104,32125
103,9,71,35575
103,10,49,37600
103,11,118,42675
103,12,110,47575
103,13,69,50975
103,14,88,55350
103,15,93,58550
103,16,85,62775
103,17,82,66050
103,18,81,69050
103,19,97,73350
103,20,100,77750
103,21,131,81700
103,22,101,85125
103,23,120,88850
103,24,110,93675
103,25,92,97950
104,1,111,5550
104,2,66,8375
104,3,60,11250
104,4,42,12875
104,5,53,15075
104,6,63,16675
104,7,68,19175
104,8,90,23550
104,9,96,26550
104,10,55,29200
104,11,76,31950
104,12,104,35475
104,13,71,38975
104,14,91,41950
104,15,94,46550
104,16,107,49950
104,17,99,53100
104,18,103,57650
104,19,110,61500
104,20,16,62300
105,1,64,3200
105,2,110,8225
105,3,27,9550
105,4,35,11300
105,5,65,14400
105,6,70,16600
105,7,55,18525
105,8,108,22850
105,9,55,25325
105,10,51,27875
105,11,81,31800
105,12,122,37050
105,13,132,40875
105,14,76,44525
105,15,66,47025
105,16,90,50050
105,17,88,53500
105,18,106,56875
105,19,78,60250
106,1,62,3100
106,2,47,4200
106,3,138,6900
106,4,58,9650
106,5,62,12600
106,6,52,14000
106,7,75,16525
106,8,45,18050
106,9,113,23550
106,10,96,28225
106,11,115,31850
106,12,73,35000
106,13,97,39725
106,14,86,43500
106,15,83,46875
106,16,94,50825
106,17,92,54425
106,18,95,58000
106,19,112,61300
106,20,100,64800
106,21,121,70600
106,22,74,74100
107,1,47,2350
107,2,124,8250
107,3,99,9750
107,4,66,12950
107,5,36,14650
107,6,120,17475
107,7,102,21600
107,8,54,23500
107,9,44,25650
107,10,52,28175
107,11,54,30875
107,12,63,33950
107,13,87,38075
107,14,86,42025
107,15,75,45700
107,16,59,48350
108,1,74,3700
108,2,59,6400
108,3,83,9950
108,4,28,11300
108,5,62,14275
108,6,53,15850
108,7,94,18525
108,8,46,20300
108,9,75,23975
108,10,73,27500
108,11,108,31000
108,12,104,35625
108,13,78,39425
108,14,81,42400
108,15,82,45600
108,16,83,49475
108,17,129,53175
108,18,78,56975
108,19,123,62400
108,20,115,67200
108,21,94,70775
108,22,108,75150
108,23,112,78925
108,24,123,84475
108,25,105,88100
109,1,66,3300
109,2,26,4800
109,3,29,6250
109,4,50,7325
109,5,50,9825
109,6,69,11425
109,7,39,13375
109,8,87,16100
109,9,91,20200
109,10,49,22600
109,11,88,25375
109,12,76,28325
109,13,70,30825
109,14,131,36775
109,15,91,39925
109,16,32,41350
110,1,45,2250
110,2,28,3650
110,3,61,4925
110,4,27,6475
110,5,39,8400
110,6,56,10975
110,7,157,14575
110,8,107,18375
110,9,63,21475
110,10,60,24400
110,11,100,28175
110,12,133,32175
110,13,119,36200
110,14,24,37400
111,1,41,2050
111,2,163,9050
111,3,27,10075
111,4,91,14150
111,5,76,15900
111,6,40,17850
111,7,44,20050
111,8,109,24825
111,9,59,27175
111,10,49,29425
111,11,102,34325
111,12,87,38300
111,13,76,41100
111,14,129,45025
111,15,83,49125
111,16,76,52800
111,17,102,57200
111,18,115,60925
111,19,112,64400
111,20,83,67700
112,1,20,1200
112,2,13,2050
113,1,56,2800
113,2,60,5750
113,3,97,7000
113,4,87,10575
113,5,63,13725
113,6,37,15550
113,7,56,18250
113,8,87,20950
113,9,144,24825
113,10,75,28500
113,11,77,32300
113,12,62,35350
113,13,112,40575
113,14,120,44400
113,15,100,48800
113,16,108,52050
113,17,133,57700
113,18,73,60975
114,1,60,3000
114,2,117,8050
114,3,82,9900
114,4,120,15175
114,5,117,20750
114,6,77,22700
114,7,55,25425
114,8,76,29050
114,9,71,31950
114,10,59,34775
114,11,114,38250
114,12,70,41700
114,13,100,45225
114,14,118,50875
114,15,90,54850
114,16,78,58325
114,17,88,62300
114,18,98,67175
114,19,98,70600
114,20,105,74400
114,21,113,78175
114,22,141,82025
114,23,113,85900
114,24,2,86200
115,1,37,1850
115,2,21,2275
115,3,40,3200
115,4,95,7000
115,5,42,9100
115,6,100,11875
115,7,38,13775
115,8,67,16325
115,9,50,18825
115,10,35,20225
116,1,25,1250
116,2,35,3000
116,3,75,4325
116,4,118,9200
116,5,61,12225
116,6,49,14625
116,7,77,17300
116,8,42,19125
116,9,88,22400
116,10,51,24825
116,11,121,28850
116,12,102,33500
116,13,97,36975
116,14,37,38725
117,1,94,4700
117,2,39,6575
117,3,101,11275
117,4,38,13075
117,5,66,16325
117,6,92,20850
117,7,121,23775
117,8,41,25775
117,9,52,28375
117,10,135,33925
117,11,96,38375
117,12,80,41325
117,13,91,44525
117,14,69,46925
117,15,92,51450
117,16,73,55075
117,17,81,59100
117,18,82,63150
117,19,112,68200
117,20,133,71850
117,21,55,73950
118,1,98,4900
118,2,112,9400
118,3,45,10225
118,4,61,12800
118,5,90,17025
118,6,95,21550
118,7,68,24750
118,8,46,27050
118,9,52,29075
118,10,63,32025
118,11,111,37200
118,12,89,40625
118,13,63,43675
118,14,54,45675
119,1,123,6150
119,2,77,9725
119,3,68,12850
119,4,27,13850
119,5,41,15625
119,6,64,18700
119,7,42,20775
119,8,78,24600
119,9,73,28200
119,10,104,31375
119,11,108,34925
119,12,63,38075
119,13,113,43375
119,14,78,46150
119,15,77,49875
119,16,20,50850
120,1,53,2650
120,2,19,3775
120,3,53,5050
120,4,120,9575
120,5,111,12000
120,6,99,14675
120,7,50,16325
120,8,78,20100
120,9,66,23225
120,10,125,27175
120,11,58,30050
120,12,68,32500
120,13,78,35650
120,14,72,39050
120,15,90,42425
120,16,56,44650
121,1,22,1100
121,2,51,3575
121,3,38,5150
121,4,62,7900
121,5,76,11675
121,6,54,14100
121,7,85,18175
121,8,44,20000
121,9,98,23425
121,10,55,25925
121,11,100,29125
121,12,74,32675
121,13,68,35950
121,14,67,38250
121,15,73,41875
121,16,80,44625
121,17,134,48200
121,18,156,52175
121,19,107,56275
121,20,66,58775
122,1,84,4200
122,2,98,8075
122,3,66,11300
122,4,70,14625
122,5,68,17925
122,6,60,20850
122,7,42,22650
122,8,73,26125
122,9,64,28725
122,10,57,31450
122,11,75,34375
122,12,74,37850
122,13,92,40550
122,14,64,43725
122,15,73,46600
122,16,46,48600
123,1,34,1700
123,2,84,5575
123,3,91,9975
123,4,44,11300
123,5,41,13350
123,6,61,16400
123,7,37,18250
123,8,54,20900
123,9,85,24800
123,10,101,28850
123,11,103,32675
123,12,118,38150
123,13,73,40900
123,14,44,43000
124,1,104,5200
124,2,57,7750
124,3,64,8925
124,4,55,10850
124,5,76,12825
124,6,48,15200
124,7,106,20325
124,8,45,22550
124,9,89,26400
124,10,65,29525
124,11,76,32375
124,12,119,37300
124,13,93,40825
124,14,87,44950
124,15,83,48800
124,16,73,52400
124,17,90,56800
124,18,113,60275
124,19,111,64025
124,20,100,68975
124,21,102,73750
124,22,113,78950
124,23,97,83650
125,1,54,2700
125,2,61,5500
125,3,56,8275
125,4,71,10050
125,5,45,11050
125,6,36,12825
125,7,55,14900
125,8,67,18100
125,9,76,21800
125,10,49,24250
125,11,58,26800
125,12,79,30600
125,13,96,35225
125,14,82,38025
125,15,90,42525
125,16,87,46800
125,17,91,50975
125,18,78,53925
125,19,99,58250
125,20,106,63400
125,21,102,66900
125,22,114,71675
125,23,102,75200
125,24,112,80425
125,25,123,84225
125,26,117,89500
125,27,91,93875
126,1,72,3600
126,2,94,8075
126,3,97,9800
126,4,31,11325
126,5,71,14650
126,6,51,17125
126,7,142,20375
126,8,50,22825
126,9,84,25750
126,10,62,28750
126,11,61,31050
126,12,57,33900
126,13,59,36800
126,14,76,40325
126,15,64,42625
127,1,82,4100
127,2,126,9900
127,3,21,11125
127,4,112,13375
127,5,72,15050
127,6,61,17250
127,7,71,20475
127,8,69,23900
127,9,58,25875
127,10,69,29050
127,11,75,32700
127,12,108,37900
127,13,66,41075
127,14,73,43975
127,15,60,46750
128,1,104,5200
128,2,73,8825
128,3,57,11600
128,4,109,13700
128,5,38,15600
128,6,115,20700
128,7,88,25025
128,8,61,28025
128,9,50,30300
128,10,90,34600
128,11,58,36825
128,12,124,42800
128,13,104,46525
128,14,80,50400
128,15,95,54775
128,16,111,59800
128,17,101,64525
128,18,85,68350
128,19,96,72975
128,20,99,77500
128,21,103,81225
128,22,110,85650
128,23,149,89250
128,24,131,94850
128,25,71,98300
129,1,26,1300
129,2,31,2825
129,3,66,5850
129,4,74,7000
129,5,71,10525
129,6,54,12300
129,7,112,17000
129,8,148,23800
129,9,66,27075
129,10,71,30525
129,11,53,32875
129,12,114,38175
129,13,95,41725
129,14,89,45925
129,15,69,48700
129,16,101,53175
129,17,106,58225
129,18,123,62075
129,19,102,65350
129,20,73,68875
130,1,61,3050
130,2,19,3525
130,3,76,7075
130,4,62,9925
130,5,38,11775
130,6,35,13525
130,7,64,16700
130,8,114,19725
130,9,62,22800
130,10,70,25375
130,11,106,30425
130,12,107,34250
130,13,110,39200
130,14,71,42500
130,15,44,44625
131,1,149,7450
131,2,33,9050
131,3,51,11475
131,4,91,15425
131,5,81,18600
131,6,88,21075
131,7,150,24600
131,8,54,27275
131,9,52,29575
131,10,72,32450
131,11,54,35100
131,12,117,40400
131,13,71,43250
131,14,102,47975
131,15,90,52100
131,16,83,55075
131,17,91,59025
131,18,72,62375
132,1,68,3400
132,2,48,5675
132,3,26,6975
132,4,31,8525
132,5,104,13175
132,6,43,15250
132,7,100,18000
132,8,104,21325
132,9,51,23800
132,10,74,27375
132,11,66,30550
132,12,59,33375
132,13,61,36400
132,14,86,39600
132,15,135,43650
132,16,79,46675
132,17,90,50000
132,18,99,54750
132,19,105,58275
132,20,3,58425
133,1,124,6200
133,2,60,7050
133,3,75,8475
133,4,28,10075
133,5,35,11725
133,6,58,14375
133,7,52,16800
133,8,41,18850
133,9,48,21250
133,10,75,24075
133,11,66,27325
133,12,44,28925
134,1,95,4750
134,2,64,7700
134,3,70,9175
134,4,75,11300
134,5,35,12975
134,6,48,15325
134,7,89,18100
134,8,97,21950
134,9,73,24950
134,10,95,29400
134,11,56,32150
134,12,118,35825
134,13,72,39225
134,14,97,43825
134,15,80,46675
134,16,86,49850
134,17,130,53825
134,18,104,57725
134,19,100,61125
134,20,129,66950
134,21,103,71850
134,22,129,75700
134,23,20,76675
135,1,102,5100
135,2,70,6375
135,3,120,8475
135,4,65,9850
135,5,39,11800
135,6,97,16225
135,7,84,18275
135,8,145,22200
135,9,78,25650
135,10,105,29175
135,11,68,31825
135,12,72,34425
135,13,84,37700
135,14,76,40675
135,15,105,44150
135,16,105,47575
135,17,96,50750
135,18,76,53750
136,1,32,1600
136,2,47,3900
136,3,38,5625
136,4,112,10500
136,5,112,12925
136,6,95,17575
136,7,83,21450
136,8,73,23950
136,9,82,26750
136,10,75,30375
136,11,55,33025
136,12,77,36050
136,13,97,40800
136,14,106,44600
136,15,110,49600
136,16,103,54675
136,17,92,58800
136,18,99,63500
136,19,120,67300
136,20,103,71325
136,21,96,75575
136,22,34,77100
137,1,71,3550
137,2,40,5550
137,3,129,7825
137,4,67,10900
137,5,130,13750
137,6,78,17575
137,7,37,18725
137,8,103,23000
137,9,69,26275
137,10,52,28600
137,11,129,32375
137,12,56,34500
137,13,61,37350
137,14,76,41100
137,15,49,43500
138,1,19,1150
138,2,85,5150
138,3,59,7950
138,4,77,11500
138,5,99,16025
138,6,89,20375
138,7,61,23375
138,8,56,26175
138,9,73,29700
138,10,87,33900
138,11,68,36525
138,12,68,39275
138,13,62,41750
138,14,76,44675
138,15,89,49000
138,16,83,52900
138,17,132,59150
138,18,97,63650
138,19,84,67600
138,20,115,71250
138,21,119,74650
138,22,133,78550
138,23,96,82050
139,1,57,2850
139,2,55,3875
139,3,32,5400
139,4,83,9325
139,5,127,14825
139,6,44,16575
139,7,118,19625
139,8,48,21600
139,9,60,24550
139,10,53,27200
139,11,70,30525
139,12,72,34100
139,13,76,37400
139,14,73,40975
139,15,116,44525
139,16,96,48825
139,17,119,53675
139,18,113,57700
139,19,90,61700
139,20,114,66925
139,21,100,71625
139,22,117,75600
139,23,103,79250
139,24,118,84725
139,25,110,88525
139,26,133,92100
139,27,124,97550
139,28,112,100950
140,1,61,3050
140,2,40,5050
140,3,80,6775
140,4,90,8750
140,5,94,11325
140,6,88,15625
140,7,69,18975
140,8,88,21550
140,9,57,24375
140,10,103,28000
140,11,68,31250
140,12,97,35625
140,13,79,39550
140,14,69,42975
140,15,93,47425
140,16,106,52600
140,17,113,56525
140,18,108,61075
140,19,114,65600
140,20,93,69225
140,21,110,72650
140,22,103,76000
140,23,62,78575
141,1,36,1800
141,2,57,2850
141,3,40,4850
141,4,50,6050
141,5,58,7725
141,6,63,10800
141,7,71,14000
141,8,60,16900
141,9,110,21800
141,10,72,25300
141,11,161,29850
141,12,87,32850
141,13,85,36775
141,14,121,42275
141,15,17,43300
142,1,46,2300
142,2,49,4500
142,3,56,5700
142,4,50,6850
142,5,47,9175
142,6,54,10800
142,7,82,14700
142,8,73,17875
142,9,53,20475
142,10,77,24150
142,11,82,27950
142,12,127,33525
142,13,27,34675
143,1,53,2650
143,2,29,3325
143,3,131,8900
143,4,50,10350
143,5,40,12350
143,6,70,15475
143,7,63,18525
143,8,75,21075
143,9,75,24750
143,10,63,27900
143,11,68,31025
143,12,83,35125
143,13,75,38550
143,14,115,43625
143,15,71,47100
143,16,116,50150
143,17,80,53425
143,18,93,56800
143,19,48,58225
144,1,57,2850
144,2,104,5200
144,3,26,6425
144,4,78,10100
144,5,80,13600
144,6,161,16750
144,7,136,20375
144,8,100,23475
144,9,109,27100
144,10,80,30800
144,11,60,33525
144,12,59,36400
144,13,70,39900
144,14,69,43175
144,15,110,46575
144,16,75,49375
144,17,98,53000
144,18,72,55925
145,1,62,3100
145,2,57,5875
145,3,72,9400
145,4,63,12300
145,5,62,15375
145,6,67,17325
145,7,40,19325
145,8,43,21450
145,9,53,24050
145,10,65,27050
145,11,60,30025
145,12,71,33275
145,13,75,35725
145,14,65,38825
145,15,119,44600
145,16,56,46725
146,1,88,4400
146,2,51,6275
146,3,65,9500
146,4,39,11100
146,5,32,12700
146,6,92,15725
146,7,53,17675
146,8,56,20225
146,9,88,23225
146,10,53,25200
146,11,56,27950
146,12,99,31325
146,13,63,33825
146,14,70,37200
146,15,107,42325
146,16,100,45950
146,17,110,50775
146,18,85,53875
146,19,110,58575
146,20,66,61675
147,1,34,1700
147,2,86,5975
147,3,74,9100
147,4,65,12225
147,5,64,15350
147,6,57,17200
147,7,110,21725
147,8,83,24125
147,9,98,27375
147,10,55,29950
147,11,137,33950
147,12,89,38075
147,13,64,40450
147,14,71,43825
147,15,100,48650
147,16,77,51850
147,17,83,55800
147,18,83,59700
147,19,92,62800
147,20,29,64000
148,1,65,3250
148,2,134,8575
148,3,68,11975
148,4,78,15350
148,5,88,17325
148,6,14,18025
149,1,61,3050
149,2,83,7000
149,3,61,9600
149,4,80,13100
149,5,64,16200
149,6,81,18200
149,7,81,21425
149,8,61,24450
149,9,80,28325
149,10,112,32100
149,11,97,36525
149,12,89,40875
149,13,119,46050
149,14,75,49775
149,15,84,52600
149,16,130,56325
149,17,86,59725
149,18,122,63625
149,19,90,67850
149,20,107,72300
149,21,5,72550
150,1,62,3100
150,2,110,8225
150,3,116,10075
150,4,33,11725
150,5,39,13650
150,6,56,16450
150,7,94,20950
150,8,79,24800
150,9,83,28775
150,10,64,31025
150,11,95,35625
150,12,116,39100
150,13,105,42675
150,14,70,46150
150,15,81,50150
150,16,86,53450
150,17,77,56450
150,18,112,61525
150,19,137,65350
150,20,100,70225
150,21,95,73150
150,22,116,78700
150,23,51,80825
151,1,17,1050
151,2,66,4050
151,3,73,5750
151,4,88,7875
151,5,133,10800
151,6,72,14125
151,7,113,17325
151,8,118,22950
151,9,46,25225
151,10,154,30925
151,11,64,34125
151,12,74,37675
151,13,122,41375
151,14,111,46575
151,15,89,50550
151,16,92,53575
151,17,108,56675
151,18,162,63150
151,19,103,66675
151,20,161,70550
151,21,97,74850
151,22,72,77475
152,1,41,2050
152,2,128,7400
152,3,51,9775
152,4,87,13900
152,5,72,17125
152,6,44,19325
152,7,63,22450
152,8,58,24650
152,9,75,28225
152,10,151,32450
152,11,118,35975
152,12,92,40025
152,13,147,44050
152,14,134,50000
152,15,70,53000
152,16,104,57900
152,17,74,61050
152,18,86,64875
152,19,84,69050
152,20,92,73575
152,21,59,75950
153,1,45,2250
153,2,94,6525
153,3,56,9275
153,4,76,12950
153,5,143,15050
153,6,153,18200
153,7,44,20125
153,8,56,22900
153,9,104,26275
153,10,50,28775
153,11,56,31550
153,12,67,34300
153,13,98,38450
153,14,86,42425
153,15,73,46050
153,16,82,50100
153,17,107,54950
153,18,50,56775
154,1,119,5950
154,2,16,6950
154,3,27,8300
154,4,28,9700
154,5,95,12175
154,6,59,15100
154,7,59,18025
154,8,63,20875
154,9,132,26775
154,10,74,30400
154,11,69,33600
154,12,75,36450
154,13,68,39650
154,14,82,42350
154,15,75,45975
154,16,114,49625
154,17,103,52975
154,18,92,56750
154,19,46,58625
155,1,100,5000
155,2,26,5525
155,3,44,7475
155,4,32,9025
155,5,104,12775
155,6,99,15600
155,7,90,18850
155,8,65,21950
155,9,43,24000
155,10,73,27450
155,11,59,30400
155,12,56,33000
155,13,64,35450
155,14,69,38750
155,15,84,42900
155,16,81,46650
155,17,98,50075
155,18,92,54575
155,19,89,58650
155,20,80,61550
156,1,69,3450
156,2,118,8525
156,3,116,10300
156,4,53,12600
156,5,47,14875
156,6,60,16600
156,7,60,19600
156,8,42,21525
156,9,49,23350
156,10,53,25950
156,11,64,28000
156,12,71,30750
156,13,75,33600
156,14,122,37050
156,15,70,40525
156,16,86,43875
156,17,108,48350
156,18,86,51975
156,19,91,54850
156,20,95,59500
156,21,94,63825
156,22,93,68450
157,1,116,5800
157,2,85,9825
157,3,102,13925
157,4,50,16400
157,5,45,18525
157,6,98,21125
157,7,103,25625
157,8,44,27825
157,9,56,29800
157,10,52,32375
157,11,96,35950
157,12,67,39300
157,13,103,44000
157,14,77,47650
157,15,85,51775
157,16,100,54925
157,17,78,57750
157,18,86,61225
157,19,103,64400
157,20,37,65975
158,1,91,4550
158,2,67,7825
158,3,36,9600
158,4,90,12025
158,5,104,16800
158,6,60,19725
158,7,112,24975
158,8,35,26500
159,1,12,800
159,2,32,2375
159,3,68,5625
159,4,101,7675
159,5,83,9600
159,6,39,11550
159,7,70,13975
159,8,61,16300
159,9,86,20175
159,10,117,25350
159,11,102,28900
159,12,69,31300
159,13,79,35225
159,14,65,38350
159,15,118,42100
159,16,74,45375
159,17,82,49100
159,18,75,52675
160,1,34,1700
160,2,59,2950
160,3,93,4875
160,4,49,7250
160,5,95,11750
160,6,156,14925
160,7,54,17625
160,8,83,21025
160,9,100,24250
160,10,105,29250
160,11,103,32925
160,12,82,36875
160,13,76,40550
160,14,84,44650
160,15,149,51325
160,16,96,55675
160,17,97,59850
160,18,95,63250
160,19,91,67350
160,20,89,71575
160,21,37,73175
161,1,27,1550
161,2,151,7550
161,3,71,11025
161,4,97,12875
161,5,65,15925
161,6,50,18350
161,7,112,23350
161,8,48,25500
161,9,47,27825
161,10,60,30775
161,11,78,34675
161,12,83,37750
161,13,81,41575
161,14,96,45000
161,15,99,48650
161,16,106,51850
161,17,98,55200
161,18,92,58475
161,19,91,61975
161,20,114,65525
161,21,97,68925
161,22,126,72850
161,23,121,77875
161,24,134,81850
161,25,109,85550
161,26,130,90975
161,27,118,94700
161,28,121,99950
161,29,71,103025
162,1,20,1200
162,2,32,2475
162,3,91,6775
162,4,114,9475
162,5,44,10575
162,6,47,11925
162,7,85,15800
162,8,127,21475
162,9,53,23525
162,10,48,25925
162,11,65,28500
162,12,58,31400
162,13,68,34575
162,14,86,37550
162,15,96,41050
162,16,77,44275
162,17,77,47975
162,18,52,50500
163,1,27,1350
163,2,66,3300
163,3,31,3950
163,4,48,6325
163,5,53,8850
163,6,56,10675
163,7,57,13525
163,8,84,16425
163,9,118,22050
163,10,55,24775
163,11,63,27825
163,12,76,31550
163,13,102,36575
163,14,68,39900
163,15,114,43500
163,16,111,48600
163,17,132,52525
163,18,109,55875
163,19,43,57950
164,1,47,2350
164,2,163,8150
164,3,25,9400
164,4,35,11150
164,5,88,14825
164,6,80,18475
164,7,124,23900
164,8,122,27525
164,9,46,29725
164,10,81,33525
164,11,88,36375
164,12,83,40400
164,13,95,44700
164,14,57,47325
165,1,62,3100
165,2,84,6500
165,3,83,10600
165,4,54,11700
165,5,105,16425
165,6,121,18500
165,7,39,19925
165,8,46,22225
165,9,104,26000
165,10,56,28750
165,11,54,31425
165,12,60,33550
165,13,76,36500
165,14,65,39325
165,15,95,42700
165,16,89,46100
165,17,128,49850
165,18,113,53575
